BASMID,ALLGRADEX,EDCPUB,SCCHOICE,SPUBCHOIX,SCONSIDR,SCHLHRSWK,EINTNET,MOSTIMPT,INTNUM,SEENJOY,SEGRADES,SEABSNT,SEGRADEQ,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,HDHEALTH,CDOBMM,CDOBYY,CSEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1MTHSWRK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,CHLDNT,SEFUTUREX,DSBLTY,HHPARN19X,HHPARN19_BRD,NUMSIBSX,PARGRADEX,RACEETH,INTACC,CENREG,ZIPLOCL
20191185917,7,1,1,2,2,4,4,-1,-1,2,5,1,2,1,1,1,1,1,1,1,2,20,2,1,1,2,1,2,2,3,7,1,2,1,4,3,1,1,1,1,1,2,2,4,2,1,2,3,2009,1,2,4,1,1,2,1,1,50,12,39,1,10,1,3,5,2,1,1,1,4,1,1,3,41
20191185921,11,1,1,1,1,4,4,-1,-1,1,1,2,2,1,1,1,2,1,1,2,2,6,1,1,1,2,1,1,1,3,8,1,2,2,4,1,1,2,2,1,1,1,1,6,2,2,1,3,2005,2,2,2,2,1,1,3,1,60,12,52,2,5,1,3,4,1,3,2,0,2,1,1,3,33
20191185938,13,2,1,3,1,4,4,-1,-1,1,3,1,3,1,1,1,1,1,1,2,1,20,1,1,1,1,1,1,1,4,20,1,2,1,4,2,1,2,1,2,2,1,1,7,2,2,2,7,2002,1,2,4,2,1,1,1,1,37,12,50,1,12,1,1,5,1,1,1,1,5,1,1,1,21
20191185941,12,1,1,3,2,3,4,-1,-1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,8,1,1,1,2,5,1,1,1,2,1,1,1,7,1,2,1,6,2004,1,5,6,2,1,1,1,1,40,12,61,1,9,1,1,6,2,1,1,3,5,4,1,2,21
20191185952,8,2,1,2,1,4,4,-1,-1,2,5,1,2,1,1,1,1,1,1,1,2,15,1,1,1,1,1,1,1,3,5,1,1,2,4,2,2,2,1,2,1,1,1,4,1,2,2,1,2008,1,2,3,1,1,2,1,1,45,12,42,1,9,1,1,6,2,1,1,0,4,2,1,2,21
20191185974,5,1,1,3,2,2,4,-1,-1,2,2,1,3,1,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,3,10,1,1,1,4,3,1,1,1,1,1,1,2,3,2,2,1,2,2011,1,2,4,1,1,2,5,1,40,12,31,2,3,2,2,4,2,2,2,2,2,3,3,4,11
20191185990,11,1,2,3,2,3,4,-1,-1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,3,5,1,1,2,3,2,2,2,1,1,1,2,2,5,2,2,3,4,2005,1,2,6,9,1,1,1,2,40,12,43,1,4,1,1,6,2,1,1,3,2,3,1,4,21
20191186004,12,2,1,2,2,2,4,-1,-1,1,2,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,2,45,1,1,1,4,3,2,1,2,1,1,1,1,4,1,2,2,11,2004,2,2,5,5,1,2,1,1,40,9,42,2,1,1,1,6,2,2,2,2,5,3,1,2,21
20191186010,11,1,1,3,2,4,4,-1,-1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,3,3,1,2,1,4,2,2,1,2,1,1,1,2,5,2,2,2,8,2005,1,2,4,1,1,2,1,1,40,12,43,1,9,1,1,5,2,1,1,1,4,1,1,2,42
20191186033,15,1,1,1,1,4,4,-1,-1,3,3,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,4,4,3,5,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,6,2,2,4,12,2000,1,2,3,3,1,1,3,1,40,12,44,2,4,2,5,3,2,3,2,0,5,5,1,4,11
20191186038,7,1,1,1,2,2,4,-1,-1,1,1,1,1,1,1,1,1,1,1,2,2,6,2,1,1,1,1,1,1,2,1,3,1,1,4,2,2,2,1,2,1,1,2,7,2,1,1,9,2008,1,2,4,1,1,2,1,1,45,12,30,1,7,1,1,6,2,1,1,1,3,1,1,3,33
20191186040,12,1,2,1,2,4,4,-1,-1,3,3,1,3,2,2,1,1,2,2,2,1,3,1,1,1,2,2,2,2,3,4,3,1,1,3,2,1,2,2,2,1,1,1,2,2,2,2,1,2004,1,2,3,1,1,2,1,1,40,12,43,1,9,1,1,6,2,1,1,0,3,2,1,2,12
20191186041,13,1,1,1,1,4,4,-1,-1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,7,1,1,1,3,2,2,2,2,2,2,2,2,4,2,2,1,6,2002,1,2,5,1,1,2,1,1,40,10,51,1,12,1,1,4,1,1,1,2,5,1,1,3,21
20191186052,15,1,2,3,2,4,4,-1,-1,2,1,1,1,2,2,2,2,2,2,2,2,0,2,1,3,2,3,4,2,3,2,2,2,2,1,5,2,2,2,2,2,1,1,2,2,2,1,4,2001,2,3,6,1,1,2,1,1,40,12,47,1,8,1,1,5,2,1,1,1,1,3,1,4,11
20191186070,14,1,2,3,1,4,4,-1,-1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,4,20,2,2,1,4,5,2,1,2,1,1,2,1,5,2,2,2,12,2001,2,2,4,2,3,1,1,1,48,12,42,1,6,1,2,6,2,1,1,1,2,3,1,2,32
20191186075,10,1,2,2,1,2,4,-1,-1,1,2,1,3,1,2,1,1,1,1,2,1,5,2,2,1,1,2,2,1,3,10,1,1,1,4,3,1,1,1,1,1,1,1,3,1,2,1,4,2006,1,2,4,2,1,1,1,1,40,12,58,1,4,1,1,2,1,1,1,1,2,2,1,2,11
20191186083,14,1,1,1,1,4,4,-1,-1,2,1,1,2,1,1,1,2,2,1,2,2,30,1,1,2,1,1,1,1,3,8,1,1,1,2,5,1,2,2,2,1,1,1,7,1,2,1,5,2002,1,2,4,1,1,2,1,5,-1,0,45,1,7,1,1,6,2,1,1,1,3,3,1,4,21
20191186084,13,1,1,1,1,4,3,6,1,1,1,1,1,1,2,1,1,1,1,2,1,10,2,1,1,1,2,1,1,4,12,1,1,2,3,2,2,2,2,1,1,1,1,4,1,1,1,8,2003,2,2,4,2,1,1,1,2,55,12,50,1,9,1,1,6,2,1,1,1,5,1,1,1,13
20191186118,4,1,2,2,1,4,4,-1,-1,1,2,1,2,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,1,3,8,1,1,1,4,3,1,1,1,1,1,1,1,7,1,1,1,9,2011,1,2,2,1,1,2,5,1,37,12,25,2,3,2,1,2,1,2,2,0,3,2,1,2,21
20191186123,4,1,1,3,2,4,4,-1,-1,2,5,1,3,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,4,7,1,1,1,4,4,2,2,1,1,1,2,2,4,2,2,3,7,2012,1,2,3,1,1,2,1,1,40,12,34,1,12,1,3,6,2,1,1,0,3,1,1,3,33
20191186136,13,1,2,2,2,4,4,-1,-1,3,1,1,2,2,2,2,2,2,2,2,1,5,1,2,2,1,2,1,2,2,3,1,1,1,4,1,2,2,2,2,2,1,1,5,2,1,2,6,2001,1,2,4,1,1,2,5,6,-1,0,59,2,8,1,1,5,1,2,2,2,4,1,1,2,21
20191186138,14,1,1,1,1,4,4,-1,-1,2,2,1,3,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,3,3,1,2,1,4,2,2,2,2,2,2,1,2,4,2,2,2,6,2002,1,2,4,1,1,2,3,1,36,12,53,2,6,2,2,5,2,2,2,2,3,3,1,4,11
20191186147,11,1,1,1,2,4,4,-1,-1,3,4,2,4,1,2,1,2,1,2,2,2,4,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,4,8,2005,2,2,9,5,5,2,1,3,-1,11,56,1,8,1,2,2,1,2,1,1,2,1,1,2,11
20191186148,12,1,2,1,2,4,4,-1,-1,2,1,1,1,1,1,1,1,1,1,1,2,10,1,1,2,2,2,2,2,3,6,1,2,1,3,2,1,2,2,1,2,1,1,2,1,1,3,2,2004,1,2,4,1,1,2,1,5,-1,0,44,1,9,1,1,6,2,1,1,1,4,1,1,2,21
20191186172,14,1,1,1,1,4,4,-1,-1,1,1,1,1,1,2,1,2,2,2,2,1,6,2,1,1,2,1,1,1,4,10,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,1,10,2002,1,2,3,1,1,2,1,1,50,12,47,1,9,1,1,6,2,1,1,0,5,1,1,1,41
20191186197,9,1,2,2,2,4,4,-1,-1,1,1,1,2,1,2,1,2,1,1,2,2,5,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,2,2,1,2,1,1,7,2,1,2,5,2006,1,2,4,1,1,2,1,1,36,12,44,1,10,1,1,6,2,1,1,1,4,1,1,3,41
20191186207,14,1,2,2,2,4,4,-1,-1,2,3,1,3,1,1,2,2,2,1,2,1,6,1,1,2,2,2,2,2,4,12,1,2,1,4,2,1,2,2,1,2,1,1,4,2,2,2,5,2002,1,2,4,1,1,2,1,1,45,12,53,1,9,1,1,5,1,1,1,1,4,3,1,4,32
20191186234,11,1,2,2,2,4,4,-1,-1,2,1,1,2,1,2,1,1,1,1,2,2,4,1,1,1,2,3,2,2,3,5,3,1,1,3,2,1,1,1,1,1,1,1,6,1,2,2,5,2005,2,2,4,2,1,1,1,1,40,12,47,1,10,1,1,6,2,1,1,1,5,1,1,1,21
20191186239,12,1,1,3,2,4,4,-1,-1,1,1,1,3,1,1,1,1,1,1,2,1,10,1,1,2,1,2,1,1,2,5,3,3,1,4,4,2,2,2,2,1,1,1,7,2,2,2,6,2003,1,2,3,2,1,1,1,1,50,12,56,1,9,1,2,3,1,1,1,0,4,3,1,4,43
20191186249,2,1,1,2,2,4,4,-1,-1,2,1,1,2,1,1,1,1,1,1,2,2,8,1,1,1,1,1,2,2,4,3,1,2,1,4,4,1,1,1,1,1,2,2,4,2,1,1,7,2012,1,2,3,2,1,1,1,2,45,12,39,1,9,1,1,5,2,1,1,0,5,1,1,2,11
20191186254,11,1,1,3,2,2,4,-1,-1,2,1,1,2,2,2,2,1,1,2,2,1,3,1,1,1,2,1,1,2,4,4,1,2,1,4,4,1,1,2,2,1,1,1,5,2,2,1,9,2005,2,2,4,5,1,2,5,1,32,12,40,2,8,1,1,4,2,2,2,0,3,1,1,4,11
20191186276,8,1,2,2,2,4,4,-1,-1,2,1,1,2,1,1,1,1,1,1,1,1,7,1,1,2,3,1,1,1,2,1,1,1,1,4,1,1,1,2,1,1,1,2,6,2,2,3,7,2008,2,2,4,1,1,2,1,5,-1,0,41,1,9,1,2,5,1,1,1,1,5,1,1,3,41
20191186301,5,1,2,2,1,4,4,-1,-1,2,1,1,2,1,1,1,2,1,1,2,2,4,1,1,1,1,1,3,1,4,3,1,1,2,4,2,1,2,2,1,1,2,2,7,1,1,3,8,2011,1,2,5,1,1,2,1,4,-1,12,33,1,6,1,3,5,1,1,1,2,3,1,1,3,22
20191186327,13,1,1,3,1,4,4,-1,-1,1,5,1,5,1,1,1,1,1,1,2,2,10,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,7,2,2,2,4,2003,2,4,4,2,1,1,1,1,40,12,60,1,7,1,1,1,1,1,1,1,5,1,1,3,21
20191186350,11,1,1,2,1,4,4,-1,-1,2,1,1,1,1,1,1,1,2,1,2,2,20,1,1,1,1,1,1,1,3,8,1,2,1,4,5,2,1,1,2,2,2,2,2,2,1,1,1,2005,2,2,4,1,1,2,1,1,40,12,41,1,8,2,1,6,2,1,1,1,3,1,1,2,13
20191186369,4,1,1,2,1,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,50,2,1,1,1,1,1,1,4,2,1,2,1,4,3,1,1,2,1,1,2,1,7,1,1,2,4,2012,2,2,6,1,1,1,5,7,-1,0,36,2,1,2,2,6,1,3,2,3,3,3,1,4,11
20191186413,6,1,2,2,2,4,4,-1,-1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,3,2,3,1,1,4,1,2,2,1,1,1,2,2,7,2,2,2,5,2011,1,2,5,6,1,2,5,4,-1,0,34,2,4,1,5,2,2,2,2,1,3,1,1,3,33
20191186415,14,1,1,1,1,4,4,-1,-1,2,3,3,3,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,4,10,1,1,1,3,1,2,1,2,2,2,1,1,5,2,2,3,2,2002,2,2,4,1,1,2,1,1,32,10,50,1,7,2,1,3,2,1,1,1,3,3,1,4,22
20191186418,9,1,2,3,1,4,4,-1,-1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,4,4,1,1,1,4,3,2,2,1,1,1,2,2,5,2,2,2,10,2006,1,6,7,2,1,1,1,2,55,12,60,1,8,1,1,6,2,1,1,3,4,4,1,1,21
20191186428,2,1,2,3,2,4,4,-1,-1,3,5,2,2,1,1,1,1,1,1,2,2,15,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,2,2,2,7,1,2,2,9,2012,2,2,6,5,1,1,1,1,40,12,35,1,9,1,2,6,2,1,1,0,3,1,1,3,21
20191186431,15,1,1,3,1,4,4,-1,-1,1,2,1,2,1,1,1,1,1,1,2,2,10,1,1,1,2,1,2,2,4,10,1,1,1,1,1,2,2,2,2,1,1,2,3,2,2,1,9,2000,1,2,4,2,1,1,1,1,60,12,49,2,6,2,1,3,2,3,2,1,4,1,1,3,21
20191186442,6,1,2,2,2,4,4,-1,-1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,3,3,1,1,1,4,3,1,1,1,1,1,2,1,6,1,1,2,1,2010,2,5,4,2,1,1,1,1,40,12,44,1,11,1,1,6,2,1,1,1,5,4,1,4,21
20191186463,10,1,1,1,1,4,4,-1,-1,1,1,1,2,1,2,1,2,1,1,2,2,5,2,1,2,1,3,2,1,3,6,1,1,1,4,1,1,1,2,2,1,1,2,3,2,2,2,5,2006,2,2,4,1,1,2,1,1,45,12,42,1,10,1,2,5,2,1,1,1,5,1,1,1,21
20191186473,14,2,1,1,2,4,4,-1,-1,2,1,1,2,1,2,1,2,1,2,2,1,6,2,1,1,2,1,2,2,1,15,2,2,1,4,1,2,2,2,2,2,1,1,6,2,1,1,1,2002,1,2,3,2,1,1,1,1,40,12,47,1,9,1,1,6,2,1,1,0,5,5,1,1,21
20191186512,13,1,1,2,2,4,4,-1,-1,3,4,2,4,2,2,1,2,1,2,2,2,3,1,1,1,2,2,2,2,1,0,3,1,1,2,1,2,1,1,1,2,1,2,7,2,2,4,10,2002,1,2,5,1,1,2,1,1,40,12,36,1,6,1,1,2,1,1,1,1,4,1,1,2,22
20191186528,6,1,1,1,1,4,4,-1,-1,2,2,1,2,1,1,1,2,1,1,2,1,10,1,1,1,1,1,1,1,4,8,1,2,1,4,3,1,1,1,2,2,1,1,7,1,1,2,12,2009,2,2,3,1,2,2,1,7,-1,0,48,1,6,1,1,5,1,1,1,0,4,1,1,2,21
20191186546,12,1,1,2,1,4,3,11,1,3,2,3,2,1,1,1,2,1,2,2,2,7,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,1,2,2,2,2,1,1,3,2,1,3,10,2001,1,2,8,5,1,2,5,1,40,10,37,2,4,2,5,4,1,2,2,3,3,1,1,3,11
20191186584,2,1,1,3,2,4,4,-1,-1,1,5,2,3,2,2,1,2,1,1,2,2,3,1,1,1,1,1,1,1,4,5,1,1,1,4,4,1,1,2,2,1,1,2,7,2,2,2,9,2012,2,2,4,1,1,2,1,5,-1,0,24,1,6,1,5,4,2,1,1,1,2,1,1,3,42
20191186596,5,1,1,1,2,4,4,-1,-1,2,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,1,1,4,3,1,1,2,2,2,1,2,7,2,2,2,10,2010,1,2,4,1,1,2,1,1,40,12,36,1,8,1,1,6,1,1,1,1,3,1,1,4,21
20191186598,7,1,1,1,2,4,4,-1,-1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,8,1,1,1,4,2,1,1,1,1,1,1,1,7,1,1,1,11,2008,1,2,2,3,6,2,3,5,-1,0,50,2,2,3,5,6,2,4,2,0,2,2,3,2,13
20191186601,8,1,2,3,2,4,4,-1,-1,2,5,1,3,1,2,1,2,1,1,2,2,6,2,1,2,2,2,2,2,4,8,1,2,1,4,4,2,2,1,2,1,1,2,6,2,2,1,9,2008,1,2,3,1,1,2,1,1,40,12,35,1,8,1,2,5,2,1,1,0,4,1,1,3,31
20191186627,6,1,2,2,1,4,4,-1,-1,2,5,2,3,1,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,2,4,1,1,2,7,2010,1,4,5,1,1,2,5,1,30,12,36,2,5,2,2,2,1,2,2,3,2,3,1,4,32
20191186638,12,1,1,2,2,2,4,-1,-1,2,1,1,2,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,4,12,1,2,1,4,1,2,2,2,2,1,1,1,0,1,2,1,11,2003,1,2,5,2,1,1,1,1,40,12,53,1,9,1,1,4,2,1,1,2,4,4,1,4,12
20191186642,15,1,1,2,1,4,4,-1,-1,3,2,1,3,2,2,1,1,2,1,2,2,3,2,1,2,2,2,2,2,1,1,1,1,1,3,1,2,2,2,2,2,1,2,2,2,2,1,4,2001,2,2,4,1,1,2,3,1,40,12,50,1,5,1,2,3,1,2,1,1,4,1,1,2,11
20191186676,7,1,2,2,1,4,4,-1,-1,2,2,1,3,1,2,1,1,2,1,2,2,20,1,1,1,1,2,1,1,2,2,1,2,1,3,2,2,1,2,2,1,1,2,2,2,2,1,9,2008,2,2,4,1,1,2,3,1,40,12,38,1,9,1,1,5,1,1,1,1,4,1,1,3,32
20191186686,10,1,2,3,1,4,4,-1,-1,3,3,1,3,1,2,1,1,1,2,2,2,4,1,1,2,3,2,2,2,6,-1,-1,-1,-1,-1,-1,2,1,2,2,1,2,2,6,1,2,1,4,2006,1,2,2,1,1,2,1,1,40,12,36,2,2,2,3,4,1,2,2,0,2,1,1,3,21
20191186692,14,1,1,1,2,4,4,-1,-1,2,1,1,3,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,3,4,1,2,1,3,1,1,2,2,2,2,1,1,5,2,2,2,4,2002,2,2,2,1,1,2,3,1,40,12,46,2,3,2,3,6,2,2,2,0,3,1,1,3,21
20191186701,2,1,1,3,2,2,4,-1,-1,1,2,1,2,2,2,1,1,1,1,2,2,5,2,1,1,1,1,1,2,4,1,1,1,1,3,2,1,1,1,1,1,1,2,7,1,1,1,7,2013,1,2,5,1,1,2,3,1,27,12,32,2,1,2,2,2,2,2,2,1,2,2,3,4,21
20191186744,10,1,1,2,1,4,4,-1,-1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,4,5,1,1,1,4,3,1,1,1,2,2,1,1,7,1,1,1,9,2005,2,2,4,1,1,2,1,1,40,12,37,1,8,1,1,6,2,1,1,1,3,3,1,4,13
20191186764,11,1,1,1,1,4,4,-1,-1,1,2,1,2,1,2,1,1,1,2,2,2,4,1,1,1,1,1,2,2,3,4,1,1,1,2,1,1,1,1,2,1,1,1,3,2,2,2,7,2005,2,2,4,1,1,2,1,1,40,10,52,1,8,1,1,6,2,1,1,1,5,2,1,2,11
20191186777,14,1,2,1,2,4,4,-1,-1,4,3,2,3,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,1,3,1,2,1,3,1,1,1,2,2,2,1,1,0,2,1,5,4,2002,2,2,4,1,1,2,1,1,22,12,49,1,4,2,2,2,1,1,1,1,3,3,1,3,33
20191186787,11,1,1,1,1,2,4,-1,-1,1,1,1,1,1,1,2,1,1,1,1,2,15,1,1,2,2,2,2,2,2,1,1,1,1,4,2,2,1,1,1,1,1,1,7,2,1,1,4,2005,2,2,3,1,2,2,1,1,45,12,61,1,10,1,1,6,2,1,1,0,5,4,1,2,32
20191186805,15,1,1,2,2,3,4,-1,-1,2,2,1,2,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,1,4,5,2,1,1,4,4,2,1,1,1,1,1,1,7,2,1,1,8,2001,1,4,5,1,1,2,3,1,40,12,44,1,5,2,1,5,2,1,1,2,2,3,1,2,13
20191186821,11,1,1,3,2,4,4,-1,-1,1,1,1,1,1,2,1,2,2,1,2,2,15,2,1,1,2,1,2,2,3,5,1,1,1,3,1,1,2,1,1,1,1,2,6,1,2,1,5,2005,1,2,3,1,1,2,1,1,55,12,42,1,9,1,1,6,2,1,1,0,5,1,1,3,21
20191186830,7,1,2,3,2,4,4,-1,-1,2,5,1,3,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,3,1,2,3,1,2,1,1,2,1,2,1,7,2,1,3,6,2009,2,2,5,2,3,1,1,1,40,12,35,1,7,1,2,5,2,1,1,2,3,3,1,2,12
20191186839,15,1,1,1,2,3,4,-1,-1,2,2,2,3,1,1,1,2,1,1,2,2,30,1,1,2,3,3,2,4,3,10,1,2,1,3,1,1,1,2,2,1,1,2,1,1,1,1,2,2001,2,2,3,2,1,1,1,6,-1,9,64,1,10,1,2,4,1,1,1,0,5,5,1,4,13
20191186849,2,1,1,2,2,4,4,-1,-1,1,5,2,3,1,1,1,1,1,1,1,2,10,2,1,1,1,1,1,1,4,5,1,1,1,4,4,1,1,1,2,1,2,2,4,2,2,2,10,2012,2,2,5,1,1,2,1,1,40,12,43,1,8,1,2,5,2,1,1,2,3,1,1,3,42
20191186851,4,2,1,2,1,4,4,-1,-1,1,1,2,1,1,1,1,1,1,1,2,2,5,1,1,1,1,1,2,2,3,3,1,1,1,4,3,1,2,1,1,1,1,2,7,1,2,1,8,2011,1,2,6,2,1,1,1,1,60,12,40,1,12,1,4,6,2,1,1,3,5,1,1,3,21
20191186859,10,1,1,2,1,4,4,-1,-1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,2,1,1,1,2,1,1,2,1,2,2,2,2,7,1,1,1,8,2005,2,2,2,1,1,2,5,1,40,12,33,2,4,2,4,5,2,2,2,0,3,1,1,3,21
20191186882,14,1,1,1,2,4,4,-1,-1,3,1,1,1,1,2,1,2,2,1,2,2,15,2,1,2,2,1,2,2,4,7,1,1,1,3,1,1,2,2,2,1,1,1,5,2,2,1,5,2002,1,2,4,1,1,2,1,1,45,12,51,1,9,1,1,6,2,1,1,1,4,1,1,3,21
20191186900,14,1,1,3,2,4,4,-1,-1,2,1,1,3,1,1,1,1,1,1,1,2,30,1,1,2,2,2,2,2,2,2,3,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,9,2001,2,2,6,1,1,2,1,1,38,12,48,1,9,1,1,5,2,1,1,3,4,3,1,2,32
20191186969,14,1,2,1,1,4,4,-1,-1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,3,6,1,1,1,4,1,1,1,2,1,2,1,1,4,2,1,1,6,2002,2,2,3,1,1,2,3,1,50,11,53,2,7,2,1,6,2,2,2,1,5,1,1,4,21
20191186987,13,1,1,2,2,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,1,1,1,1,4,10,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,1,6,2003,1,2,5,2,1,1,1,1,45,12,46,1,10,1,1,6,2,1,1,2,4,1,1,3,21
20191187002,2,1,2,2,2,4,4,-1,-1,2,5,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,4,2,1,1,1,2,1,1,2,3,2,1,1,4,2013,1,2,5,6,1,2,5,1,40,12,32,2,9,1,3,5,2,2,2,0,3,1,1,2,21
20191187019,12,1,2,2,2,4,4,-1,-1,1,1,1,1,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,4,12,1,1,1,3,1,1,2,1,2,1,1,1,3,1,1,1,6,2004,2,2,3,2,1,1,1,1,40,12,50,1,9,1,1,6,2,1,1,0,5,4,1,1,21
20191187039,13,2,1,3,1,4,4,-1,-1,2,1,1,1,1,1,1,2,1,1,2,1,5,2,1,1,2,1,1,1,4,20,1,2,1,3,1,1,2,2,1,2,1,1,5,2,1,1,8,2003,2,2,4,1,1,2,1,6,-1,0,52,1,12,1,1,6,1,1,1,0,4,1,1,2,42
20191187042,4,1,1,1,1,4,4,-1,-1,1,1,1,1,2,2,1,2,1,2,2,2,3,1,1,1,1,1,1,1,3,2,1,1,1,4,3,1,2,1,2,2,1,1,4,2,2,1,2,2012,1,2,3,2,1,1,1,2,10,12,50,1,10,1,5,6,2,1,1,0,5,1,1,1,21
20191187065,4,1,1,1,2,2,4,-1,-1,2,1,1,3,2,2,1,2,1,1,2,2,3,2,1,1,1,1,1,1,4,7,1,1,1,4,4,1,1,2,2,1,2,2,5,1,1,2,2,2012,1,4,5,1,1,2,5,1,40,12,29,2,4,1,2,5,2,2,2,1,3,3,1,2,11
20191187083,13,1,1,2,2,4,4,-1,-1,1,1,1,3,1,1,1,1,2,1,1,1,5,2,1,1,2,1,1,1,4,5,2,2,1,4,2,2,2,2,1,1,1,1,5,1,1,1,4,2003,2,2,5,1,1,2,1,1,40,12,51,1,7,1,1,6,2,1,1,2,5,2,1,4,21
20191187091,5,1,2,2,1,4,4,-1,-1,2,5,1,3,1,2,1,2,1,2,2,2,6,1,1,1,1,2,1,1,3,3,1,1,1,4,3,1,2,2,2,2,2,1,0,2,2,1,2,2011,1,2,5,1,1,2,5,1,40,12,44,2,3,2,2,6,2,2,2,2,2,2,1,2,22
20191187104,10,1,1,1,2,2,4,-1,-1,2,2,2,3,1,1,1,2,1,2,1,1,3,1,1,2,1,2,1,1,4,2,3,2,1,3,2,1,1,1,1,1,1,1,1,1,2,2,5,2006,2,2,2,1,1,2,4,3,-1,0,41,2,1,2,1,6,2,2,2,0,2,2,3,2,11
20191187114,8,1,2,2,1,4,4,-1,-1,1,1,1,1,1,1,1,2,1,1,2,2,5,1,1,2,1,1,1,3,4,6,1,1,1,4,1,1,1,1,2,1,1,2,5,2,1,1,10,2008,2,2,3,1,1,2,5,1,40,12,29,1,3,1,1,6,2,1,1,0,4,3,1,4,13
20191187128,8,2,1,1,1,4,4,-1,-1,1,1,1,3,1,1,1,2,1,2,2,2,4,1,1,1,1,1,1,1,3,10,1,1,1,4,3,1,1,1,1,1,1,1,6,1,1,1,9,2005,2,2,5,1,1,2,1,1,29,12,37,1,8,1,1,6,2,1,1,2,3,5,1,4,13
20191187133,12,2,1,2,1,4,3,12,1,2,3,1,3,1,1,1,2,1,1,2,2,8,1,1,1,1,1,1,1,3,5,1,2,1,4,2,2,2,2,1,1,1,2,4,2,2,1,8,2003,1,2,4,1,1,2,1,1,40,12,51,1,11,1,1,5,1,1,1,1,5,1,1,2,21
20191187139,14,1,2,2,1,2,4,-1,-1,2,3,1,3,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,4,4,1,3,2,1,4,4,2,2,2,2,1,1,1,7,2,2,1,8,2001,1,2,6,9,1,2,4,1,40,12,38,1,7,2,3,4,1,1,1,2,5,3,3,4,21
